codigo;filial;empresa;descricao;fornecedor;tributacao;status;curva;b_o_;comprador;rota;forecast;vendido;media;classe;estoque;po_compas;transferencias;estoque_total;CMV;politica;periodo;
137697;1003;Mafra;EVUSHELD LQD 150/150MG VI 2X1.5ML (I) (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1003;0;0;0;MED;0;0;0;0;1,15;30;S1;
137697;1002;Mafra;EVUSHELD LQD 150/150MG VI 2X1.5ML (I) (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1009->1002;0;0;0;MED;0;0;0;0;1,15;30;S1;
137697;1006;Mafra;EVUSHELD LQD 150/150MG VI 2X1.5ML (I) (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1009->1003->1001;0;0;0;MED;0;0;0;0;1,15;30;S1;
138906;1024;Mafra;OLUMIANT 2MG CX 30CPR ELI LILLY;ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1024;0;0;1;MED;0;0;0;0;1,15;75;S4;
138906;1023;Mafra;OLUMIANT 2MG CX 30CPR ELI LILLY;ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1009->1023;0;0;1;MED;1;0;0;1;2940,15;75;S4;
138906;1021;Mafra;OLUMIANT 2MG CX 30CPR ELI LILLY;ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1021;8;2;9;MED;11;6;0;17;2940,33;75;S4;
138906;1009;Mafra;OLUMIANT 2MG CX 30CPR ELI LILLY;ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1009;0;2;0;MED;0;0;0;0;1,15;75;S4;
138906;1006;Mafra;OLUMIANT 2MG CX 30CPR ELI LILLY;ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1003->1006;0;0;1;MED;1;0;1;2;2578,15;75;S4;
138906;1002;Mafra;OLUMIANT 2MG CX 30CPR ELI LILLY;ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1002;0;0;0;MED;0;0;0;0;1,15;75;S4;
138906;1006;Mafra;OLUMIANT 2MG CX 30CPR ELI LILLY;ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1003->1001;0;0;0;MED;0;0;0;0;1,15;75;S4;
139594;1006;Mafra;SELOZOK 50MG CX 60CPR LIB PROL ASTRAZENECA;ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1001;0;0;0;MED;5;0;0;5;89,55;30;S1;
139595;1021;Mafra;SELOZOK 25MG CX 60CPR LIB PROL ASTRAZENECA;ASTRAZENECA;Nacional 7%;Delistado;C;Não;BYANCA;1021;0;0;0;MED;8;0;0;8;42,65;30;S1;
139595;1009;Mafra;SELOZOK 25MG CX 60CPR LIB PROL ASTRAZENECA;ASTRAZENECA;Nacional 7%;Delistado;C;Não;BYANCA;1009;0;0;0;MED;6;0;0;6;42,65;30;S1;
139595;1006;Mafra;SELOZOK 25MG CX 60CPR LIB PROL ASTRAZENECA;ASTRAZENECA;Nacional 7%;Delistado;C;Não;BYANCA;1009->1003->1006;0;0;2;MED;1;0;0;1;38,15;30;S1;
139595;1003;Mafra;SELOZOK 25MG CX 60CPR LIB PROL ASTRAZENECA;ASTRAZENECA;Nacional 7%;Delistado;C;Não;BYANCA;1003;0;0;0;MED;4;0;0;4;42,65;30;S1;
143760;1009;Mafra;XIGDUO XR 5MG+1G CX 60CPR LIB PROL ASTRAZENECA;ASTRAZENECA;Importado;Ativo;C;Não;BYANCA;1009;0;24;0;MED;0;0;0;0;1,15;30;S1;
143786;1021;Mafra;SAPHNELO 150MG/ML FA 2ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1009->1021;4;0;4;MED;4;0;0;7;4379,15;30;S1;
143786;1009;Mafra;SAPHNELO 150MG/ML FA 2ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1009;2;0;2;MED;6;0;0;6;4372,15;30;S1;
143786;1006;Mafra;SAPHNELO 150MG/ML FA 2ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1009->1003->1006;2;0;2;MED;0;1;0;2;1,15;30;S1;
143786;1006;Mafra;SAPHNELO 150MG/ML FA 2ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1009->1003->1001;0;2;0;MED;0;0;0;0;1,15;30;S1;
144310;1024;Mafra;TEZSPIRE 210MG SERP 1,91ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1024;0;0;0;MED;0;0;0;0;1,15;30;S1;
144310;1023;Mafra;TEZSPIRE 210MG SERP 1,91ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1009->1023;0;0;0;MED;0;0;0;0;1,15;30;S1;
144310;1021;Mafra;TEZSPIRE 210MG SERP 1,91ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1009->1021;9;9;9;MED;0;7;0;11;1,15;30;S1;
144310;1009;Mafra;TEZSPIRE 210MG SERP 1,91ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1009;12;1;12;MED;25;0;0;25;7714,39;30;S1;
144310;1006;Mafra;TEZSPIRE 210MG SERP 1,91ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1009->1003->1006;14;3;14;MED;2;3;0;8;5763,15;30;S1;
144310;1002;Mafra;TEZSPIRE 210MG SERP 1,91ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1009->1002;0;4;0;MED;0;0;0;0;1,15;30;S1;
144310;1006;Mafra;TEZSPIRE 210MG SERP 1,91ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1009->1003->1001;0;8;0;MED;0;0;0;0;1,15;30;S1;
145837;1023;Mafra;HUMALOG KWIKP 100UI/ML 5AP CX 5CARP 3ML ELI LILLY (G);ELI LILLY;Importado;Ativo;C;Não;BYANCA;1009->1023;0;0;0;MED;8;0;0;8;154,90;75;S4;
145837;1006;Mafra;HUMALOG KWIKP 100UI/ML 5AP CX 5CARP 3ML ELI LILLY (G);ELI LILLY;Importado;Ativo;C;Não;BYANCA;1006;0;0;3;MED;0;0;0;0;1,15;75;S4;
147172;1023;Mafra;ROPOLIVY 140MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1009->1023;2;0;1;MED;2;0;0;2;58438,15;30;S1,S2,S3;
147172;1021;Mafra;ROPOLIVY 140MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1021;0;1;1;MED;1;0;0;1;58112,15;30;S1,S2,S3;
147172;1010;Mafra;ROPOLIVY 140MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1010;0;0;1;MED;1;0;0;1;57823,15;30;S1,S2,S3;
147172;1009;Mafra;ROPOLIVY 140MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1009;0;1;0;MED;1;0;0;1;58438,15;30;S1,S2,S3;
147172;1006;Mafra;ROPOLIVY 140MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1006;0;0;0;MED;0;2;0;2;1,15;30;S1,S2,S3;
147172;1002;Mafra;ROPOLIVY 140MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1002;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
147172;1006;Mafra;ROPOLIVY 140MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1001;0;0;0;MED;1;0;0;1;58496,15;30;S1,S2,S3;
147173;1023;Mafra;ROPOLIVY 30MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1009->1023;3;0;2;MED;2;0;0;4;12519,15;30;S1,S2,S3;
147173;1021;Mafra;ROPOLIVY 30MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1021;2;4;1;MED;2;2;0;4;12535,65;30;S1,S2,S3;
147173;1010;Mafra;ROPOLIVY 30MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1010;2;1;1;MED;2;1;0;3;12761,65;30;S1,S2,S3;
147173;1009;Mafra;ROPOLIVY 30MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1009;6;2;4;MED;0;2;0;2;1,15;30;S1,S2,S3;
147173;1006;Mafra;ROPOLIVY 30MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1006;0;0;0;MED;0;6;0;6;1,15;30;S1,S2,S3;
147173;1002;Mafra;ROPOLIVY 30MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1002;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
147207;1024;Mafra;CALQUENCE 100MG CX 60CPR ASTRAZENECA;ASTRAZENECA;Importado;Ativo;A;Não;BYANCA;1024;0;6;0;MED;0;0;0;0;1,15;30;S1;
147207;1023;Mafra;CALQUENCE 100MG CX 60CPR ASTRAZENECA;ASTRAZENECA;Importado;Ativo;A;Não;BYANCA;1009->1023;0;5;0;MED;0;0;0;0;1,15;30;S1;
147207;1021;Mafra;CALQUENCE 100MG CX 60CPR ASTRAZENECA;ASTRAZENECA;Importado;Ativo;A;Não;BYANCA;1021;30;11;26;MED;37;0;0;37;27728,99;30;S1;
147207;1010;Mafra;CALQUENCE 100MG CX 60CPR ASTRAZENECA;ASTRAZENECA;Importado;Ativo;A;Não;BYANCA;1010;0;1;0;MED;0;0;0;0;1,15;30;S1;
147207;1009;Mafra;CALQUENCE 100MG CX 60CPR ASTRAZENECA;ASTRAZENECA;Importado;Ativo;A;Não;BYANCA;1009;81;20;69;MED;9;73;0;82;27826,71;30;S1;
147207;1006;Mafra;CALQUENCE 100MG CX 60CPR ASTRAZENECA;ASTRAZENECA;Importado;Ativo;A;Não;BYANCA;1003->1006;63;12;53;MED;28;0;15;47;26911,83;30;S1;
147207;1003;Mafra;CALQUENCE 100MG CX 60CPR ASTRAZENECA;ASTRAZENECA;Importado;Ativo;A;Não;BYANCA;1003;0;4;0;MED;0;0;0;0;1,15;30;S1;
147207;1002;Mafra;CALQUENCE 100MG CX 60CPR ASTRAZENECA;ASTRAZENECA;Importado;Ativo;A;Não;BYANCA;1002;0;6;0;MED;0;0;5;5;1,15;30;S1;
147207;1006;Mafra;CALQUENCE 100MG CX 60CPR ASTRAZENECA;ASTRAZENECA;Importado;Ativo;A;Não;BYANCA;1003->1001;0;33;0;MED;18;0;0;18;27849,15;30;S1;
147409;1024;Mafra;VABYSMO 120MG/ML 204085 FA 0,24ML ROCHE (G);ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1024;43;11;38;MED;15;27;0;42;2457,28;30;S1,S2,S3;
147409;1023;Mafra;VABYSMO 120MG/ML 204085 FA 0,24ML ROCHE (G);ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1009->1023;7;2;6;MED;4;0;0;7;2511,65;30;S1,S2,S3;
147409;1021;Mafra;VABYSMO 120MG/ML 204085 FA 0,24ML ROCHE (G);ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1021;19;14;17;MED;0;19;0;19;1,15;30;S1,S2,S3;
147409;1010;Mafra;VABYSMO 120MG/ML 204085 FA 0,24ML ROCHE (G);ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1010;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
147409;1009;Mafra;VABYSMO 120MG/ML 204085 FA 0,24ML ROCHE (G);ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1009;57;70;52;MED;0;36;3;39;1,15;30;S1,S2,S3;
147409;1006;Mafra;VABYSMO 120MG/ML 204085 FA 0,24ML ROCHE (G);ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1006;52;5;47;MED;0;50;0;50;1,15;30;S1,S2,S3;
147409;1006;Mafra;VABYSMO 120MG/ML 204085 FA 0,24ML ROCHE (G);ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1001;0;35;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
147826;1024;Mafra;IMJUDO 300MG FA 15ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;B;Não;BYANCA;1024;0;0;0;MED;0;0;0;0;1,15;30;S1;
147826;1021;Mafra;IMJUDO 300MG FA 15ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;B;Não;BYANCA;1009->1021;2;1;1;MED;1;0;0;1;110166,15;30;S1;
147826;1010;Mafra;IMJUDO 300MG FA 15ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;B;Não;BYANCA;1009->1010;0;0;0;MED;0;0;0;0;1,15;30;S1;
147826;1009;Mafra;IMJUDO 300MG FA 15ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;B;Não;BYANCA;1009;2;1;2;MED;3;0;0;3;110341,82;30;S1;
147826;1006;Mafra;IMJUDO 300MG FA 15ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;B;Não;BYANCA;1009->1003->1006;3;0;2;MED;3;0;0;3;101641,15;30;S1;
147826;1002;Mafra;IMJUDO 300MG FA 15ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;B;Não;BYANCA;1009->1002;0;2;0;MED;0;0;0;0;1,15;30;S1;
147826;1006;Mafra;IMJUDO 300MG FA 15ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;B;Não;BYANCA;1009->1003->1001;0;0;0;MED;1;0;0;1;110166,15;30;S1;
147827;1021;Mafra;IMJUDO 25MG FA 1,25ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;B;Não;BYANCA;1009->1021;0;0;0;MED;1;0;0;1;8931,15;30;S1;
147827;1009;Mafra;IMJUDO 25MG FA 1,25ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;B;Não;BYANCA;1009;6;6;6;MED;4;2;0;6;9195,40;30;S1;
147827;1002;Mafra;IMJUDO 25MG FA 1,25ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;B;Não;BYANCA;1009->1002;0;0;0;MED;0;0;0;0;1,15;30;S1;
148050;1023;Mafra;LOKELMA 5G CX 30ENV ASTRAZENECA;ASTRAZENECA;Importado;Ativo;C;Não;BYANCA;1009->1023;0;0;0;MED;0;0;0;0;1,15;30;S1;
148050;1021;Mafra;LOKELMA 5G CX 30ENV ASTRAZENECA;ASTRAZENECA;Importado;Ativo;C;Não;BYANCA;1009->1021;13;39;24;MED;35;0;0;35;1247,35;30;S1;
148050;1009;Mafra;LOKELMA 5G CX 30ENV ASTRAZENECA;ASTRAZENECA;Importado;Ativo;C;Não;BYANCA;1009;21;26;38;MED;27;0;0;27;1247,34;30;S1;
148050;1006;Mafra;LOKELMA 5G CX 30ENV ASTRAZENECA;ASTRAZENECA;Importado;Ativo;C;Não;BYANCA;1009->1006;28;109;50;MED;204;0;0;204;1247,35;30;S1;
148050;1003;Mafra;LOKELMA 5G CX 30ENV ASTRAZENECA;ASTRAZENECA;Importado;Ativo;C;Não;BYANCA;1003;0;0;0;MED;1;0;0;1;1247,15;30;S1;
148050;1006;Mafra;LOKELMA 5G CX 30ENV ASTRAZENECA;ASTRAZENECA;Importado;Ativo;C;Não;BYANCA;1009->1001;0;0;0;MED;1;0;0;1;1247,15;30;S1;
149151;1023;Mafra;ENSPRYNG 120MG SERP 1ML ROCHE (G);ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1009->1023;0;1;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
149151;1009;Mafra;ENSPRYNG 120MG SERP 1ML ROCHE (G);ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1009;0;2;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
149151;1006;Mafra;ENSPRYNG 120MG SERP 1ML ROCHE (G);ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1006;0;0;0;MED;1;0;0;1;35208,15;30;S1,S2,S3;
149151;1006;Mafra;ENSPRYNG 120MG SERP 1ML ROCHE (G);ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1001;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
150036;1009;Mafra;SELOZOK FIX 100MG CX 60CPR LIB PROL ASTRAZENECA;ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1009;0;0;0;MED;3;0;0;3;146,48;30;S1;
150080;1024;Mafra;FASENRA 30MG/ML SERP 1ML +CAN APLIC ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1024;0;1;0;MED;0;0;0;0;1,15;30;S1;
150080;1023;Mafra;FASENRA 30MG/ML SERP 1ML +CAN APLIC ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1009->1023;0;2;0;MED;0;0;0;0;1,15;30;S1;
150080;1021;Mafra;FASENRA 30MG/ML SERP 1ML +CAN APLIC ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1021;11;7;9;MED;10;0;0;10;12347,85;30;S1;
150080;1009;Mafra;FASENRA 30MG/ML SERP 1ML +CAN APLIC ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1009;18;2;15;MED;26;0;0;26;12269,07;30;S1;
150080;1006;Mafra;FASENRA 30MG/ML SERP 1ML +CAN APLIC ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1009->1003->1006;27;3;23;MED;2;12;0;14;11778,65;30;S1;
150080;1003;Mafra;FASENRA 30MG/ML SERP 1ML +CAN APLIC ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1003;0;0;0;MED;0;0;0;0;1,15;30;S1;
150080;1002;Mafra;FASENRA 30MG/ML SERP 1ML +CAN APLIC ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1002;0;4;0;MED;0;0;0;0;1,15;30;S1;
150080;1006;Mafra;FASENRA 30MG/ML SERP 1ML +CAN APLIC ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1009->1003->1001;0;18;0;MED;2;0;0;2;12099,65;30;S1;
161648;1009;Mafra;RETSEVMO 40MG CX C/60 CAPS DURA;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1009;0;0;0;MED;2;0;0;2;14648,15;75;S4;
161669;1036;Mafra;RETSEVMO 80MG CX C/60 CAPS DURA;ELI LILLY;Importado;Ativo;C;Não;BYANCA;0;0;0;0;MED;0;0;0;0;1,15;75;S4;
161669;1024;Mafra;RETSEVMO 80MG CX C/60 CAPS DURA;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1024;0;0;0;MED;0;0;0;0;1,15;75;S4;
161669;1023;Mafra;RETSEVMO 80MG CX C/60 CAPS DURA;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1009->1023;0;0;1;MED;0;0;0;0;1,15;75;S4;
161669;1021;Mafra;RETSEVMO 80MG CX C/60 CAPS DURA;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1021;0;0;0;MED;0;0;0;0;1,15;75;S4;
161669;1015;Mafra;RETSEVMO 80MG CX C/60 CAPS DURA;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1015;0;0;0;MED;0;0;0;0;1,15;75;S4;
161669;1010;Mafra;RETSEVMO 80MG CX C/60 CAPS DURA;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1010;0;0;0;MED;0;0;0;0;1,15;75;S4;
161669;1009;Mafra;RETSEVMO 80MG CX C/60 CAPS DURA;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1009;0;6;0;MED;3;0;0;3;29296,48;75;S4;
161669;1006;Mafra;RETSEVMO 80MG CX C/60 CAPS DURA;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1003->1006;0;0;2;MED;0;0;0;0;1,15;75;S4;
161669;1003;Mafra;RETSEVMO 80MG CX C/60 CAPS DURA;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1003;0;0;0;MED;0;0;0;0;1,15;75;S4;
161669;1002;Mafra;RETSEVMO 80MG CX C/60 CAPS DURA;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1002;0;0;0;MED;0;0;0;0;1,15;75;S4;
161669;1006;Mafra;RETSEVMO 80MG CX C/60 CAPS DURA;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1003->1001;0;0;0;MED;0;0;0;0;1,15;75;S4;
163094;1021;Mafra;JAYPIRCE 100MG CX C/60 CPR REV;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1021;0;0;0;MED;0;0;0;0;1,15;75;S4;
163094;1009;Mafra;JAYPIRCE 100MG CX C/60 CPR REV;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1009;0;1;0;MED;0;3;0;3;1,15;75;S4;
164359;1021;Mafra;TRUQAP 160MG CX 64 CPR  ASTRAZENECA;ASTRAZENECA;Importado;Ativo;C;Não;BYANCA;1021;0;0;0;MED;1;0;0;1;42498,15;30;S1;
164359;1009;Mafra;TRUQAP 160MG CX 64 CPR  ASTRAZENECA;ASTRAZENECA;Importado;Ativo;C;Não;BYANCA;1009;0;0;0;MED;2;0;0;2;42498,65;30;S1;
164361;1009;Mafra;TRUQAP 200MG CX 64CPR ASTRAZENECA;ASTRAZENECA;Importado;Ativo;C;Não;BYANCA;1009;0;5;0;MED;7;5;0;12;42498,58;30;S1;
164361;1006;Mafra;TRUQAP 200MG CX 64CPR ASTRAZENECA;ASTRAZENECA;Importado;Ativo;C;Não;BYANCA;1006;0;0;0;MED;0;0;0;0;1,15;30;S1;
164361;1002;Mafra;TRUQAP 200MG CX 64CPR ASTRAZENECA;ASTRAZENECA;Importado;Ativo;C;Não;BYANCA;1002;0;0;0;MED;0;0;0;0;1,15;30;S1;
199424;1024;Mafra;HUMULIN R 100UI/ML FA 10ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1024;0;0;0;MED;0;0;0;0;1,15;75;S4;
199655;1009;Mafra;CRESTOR 5MG CX 30CPR ASTRAZENECA;ASTRAZENECA;Importado;Delistado;C;Não;BYANCA;1009;0;0;0;MED;2;0;0;2;50,15;30;S1;
199655;1006;Mafra;CRESTOR 5MG CX 30CPR ASTRAZENECA;ASTRAZENECA;Importado;Delistado;C;Não;BYANCA;1003->1006;0;0;0;MED;0;0;0;0;1,15;30;S1;
199736;1024;Mafra;FORTEO COLTER PEN 250MCG/ML CARP 2,4ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1024;0;0;0;MED;0;0;0;0;1,15;75;S4;
199736;1021;Mafra;FORTEO COLTER PEN 250MCG/ML CARP 2,4ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1021;0;0;1;MED;1;0;0;1;2669,15;75;S4;
199736;1010;Mafra;FORTEO COLTER PEN 250MCG/ML CARP 2,4ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1010;0;0;0;MED;0;0;0;0;1,15;75;S4;
199736;1009;Mafra;FORTEO COLTER PEN 250MCG/ML CARP 2,4ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1009;3;18;16;MED;10;35;0;45;2668,95;75;S4;
199736;1003;Mafra;FORTEO COLTER PEN 250MCG/ML CARP 2,4ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1003;0;0;0;MED;0;0;0;0;1,15;75;S4;
199736;1002;Mafra;FORTEO COLTER PEN 250MCG/ML CARP 2,4ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1002;0;0;0;MED;0;0;0;0;1,15;75;S4;
199736;1006;Mafra;FORTEO COLTER PEN 250MCG/ML CARP 2,4ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1003->1001;0;0;0;MED;0;0;0;0;1,15;75;S4;
199799;1024;Mafra;PERJETA 420MG FA 14ML ROCHE (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1024;0;17;0;MED;8;0;0;8;11533,65;30;S1,S2,S3;
199799;1023;Mafra;PERJETA 420MG FA 14ML ROCHE (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1009->1023;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
199799;1021;Mafra;PERJETA 420MG FA 14ML ROCHE (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1021;75;57;81;MED;20;54;0;74;11616,80;30;S1,S2,S3;
199799;1010;Mafra;PERJETA 420MG FA 14ML ROCHE (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1010;0;8;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
199799;1009;Mafra;PERJETA 420MG FA 14ML ROCHE (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1009;153;58;166;MED;20;167;0;187;11594,45;30;S1,S2,S3;
199799;1006;Mafra;PERJETA 420MG FA 14ML ROCHE (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1006;192;12;207;MED;98;121;0;219;11037,83;30;S1,S2,S3;
199799;1003;Mafra;PERJETA 420MG FA 14ML ROCHE (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1009->1003;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
199799;1002;Mafra;PERJETA 420MG FA 14ML ROCHE (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1002;0;6;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
199799;1006;Mafra;PERJETA 420MG FA 14ML ROCHE (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1001;0;56;0;MED;21;0;0;21;11733,34;30;S1,S2,S3;
200380;1009;Mafra;TAMIFLU 30MG CX 10CAPD ROCHE;ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1009;0;0;0;MED;2;0;0;2;82,65;30;S1,S2,S3;
200380;1006;Mafra;TAMIFLU 30MG CX 10CAPD ROCHE;ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1006;1;0;1;MED;0;0;0;0;1,15;30;S1,S2,S3;
200380;1006;Mafra;TAMIFLU 30MG CX 10CAPD ROCHE;ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1001;0;0;0;MED;1;0;0;1;82,15;30;S1,S2,S3;
200516;1009;Mafra;VALIUM (B1) 5MG CX 30CP ROCHE;ROCHE;Nacional 12%;Inativo;C;B.O. Total;BYANCA;1009;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
200516;1003;Mafra;VALIUM (B1) 5MG CX 30CP ROCHE;ROCHE;Nacional 12%;Inativo;C;B.O. Total;BYANCA;1009->1003;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
200536;1024;Mafra;KADCYLA 100MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1024;0;12;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
200536;1023;Mafra;KADCYLA 100MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1009->1023;0;0;0;MED;1;0;0;1;7208,15;30;S1,S2,S3;
200536;1021;Mafra;KADCYLA 100MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1021;23;4;19;MED;6;10;0;16;7108,15;30;S1,S2,S3;
